0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
03/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,88.68,%,,,69.82,%
04/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,94.42,%,,,82.13,%,,,63.38,%
05/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,99.51,%,,,88.22,%,,,75.77,%,,,57.18,%
06/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,93.60,%,,,82.17,%,,,69.63,%,,,51.24,%
07/15/26,,,100.00,%,,,100.00,%,,,98.52,%,,,87.80,%,,,76.28,%,,,63.73,%,,,45.47,%
08/15/26,,,100.00,%,,,100.00,%,,,92.91,%,,,82.11,%,,,70.53,%,,,58.05,%,,,39.88,%
09/15/26,,,100.00,%,,,100.00,%,,,87.39,%,,,76.54,%,,,64.95,%,,,52.55,%,,,34.48,%
10/15/26,,,100.00,%,,,100.00,%,,,81.95,%,,,71.09,%,,,59.52,%,,,47.25,%,,,29.27,%
11/15/26,,,100.00,%,,,96.72,%,,,76.59,%,,,65.75,%,,,54.25,%,,,42.15,%,,,24.32,%
12/15/26,,,100.00,%,,,91.41,%,,,71.32,%,,,60.54,%,,,49.14,%,,,37.22,%,,,19.61,%
01/15/27,,,100.00,%,,,86.12,%,,,66.13,%,,,55.45,%,,,44.20,%,,,32.45,%,,,15.06,%
02/15/27,,,100.00,%,,,80.86,%,,,61.02,%,,,50.48,%,,,39.42,%,,,27.87,%,,,10.66,%
03/15/27,,,98.47,%,,,75.73,%,,,56.08,%,,,45.68,%,,,34.82,%,,,23.46,%,,,6.43,%
04/15/27,,,94.13,%,,,71.40,%,,,51.77,%,,,41.39,%,,,30.56,%,,,19.28,%,,,2.38,%
05/15/27,,,89.77,%,,,67.08,%,,,47.52,%,,,37.19,%,,,26.42,%,,,15.25,%,,,0.00,%
06/15/27,,,85.36,%,,,62.78,%,,,43.34,%,,,33.08,%,,,22.40,%,,,11.37,%,,,0.00,%
07/15/27,,,80.92,%,,,58.50,%,,,39.22,%,,,29.06,%,,,18.50,%,,,7.62,%,,,0.00,%
08/15/27,,,76.45,%,,,54.24,%,,,35.17,%,,,25.13,%,,,14.71,%,,,4.00,%,,,0.00,%
09/15/27,,,71.94,%,,,49.99,%,,,31.18,%,,,21.30,%,,,11.05,%,,,0.53,%,,,0.00,%
10/15/27,,,67.39,%,,,45.76,%,,,27.26,%,,,17.56,%,,,7.51,%,,,0.00,%,,,0.00,%
11/15/27,,,62.80,%,,,41.55,%,,,23.41,%,,,13.91,%,,,4.09,%,,,0.00,%,,,0.00,%
12/15/27,,,58.18,%,,,37.36,%,,,19.63,%,,,10.36,%,,,0.80,%,,,0.00,%,,,0.00,%
01/15/28,,,53.51,%,,,33.19,%,,,15.92,%,,,6.91,%,,,0.00,%,,,0.00,%,,,0.00,%
02/15/28,,,48.99,%,,,29.17,%,,,12.36,%,,,3.61,%,,,0.00,%,,,0.00,%,,,0.00,%
03/15/28,,,44.62,%,,,25.31,%,,,8.95,%,,,0.45,%,,,0.00,%,,,0.00,%,,,0.00,%
04/15/28,,,40.84,%,,,21.94,%,,,5.94,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
05/15/28,,,37.02,%,,,18.59,%,,,2.98,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
06/15/28,,,33.18,%,,,15.25,%,,,0.08,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
07/15/28,,,29.30,%,,,11.93,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
08/15/28,,,25.39,%,,,8.62,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
09/15/28,,,21.45,%,,,5.32,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
10/15/28,,,17.47,%,,,2.05,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
11/15/28,,,13.46,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
12/15/28,,,9.41,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
01/15/29,,,5.34,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
02/15/29,,,1.23,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
03/15/29,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
