0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
03/15/26,,,100.00,%,,,100.00,%,,,94.46,%,,,86.66,%,,,78.20,%,,,68.82,%,,,54.18,%
04/15/26,,,100.00,%,,,100.00,%,,,89.87,%,,,81.90,%,,,73.27,%,,,63.73,%,,,49.19,%
05/15/26,,,100.00,%,,,100.00,%,,,85.34,%,,,77.22,%,,,68.46,%,,,58.80,%,,,44.38,%
06/15/26,,,100.00,%,,,95.92,%,,,80.86,%,,,72.63,%,,,63.77,%,,,54.04,%,,,39.76,%
07/15/26,,,100.00,%,,,91.71,%,,,76.45,%,,,68.13,%,,,59.19,%,,,49.46,%,,,35.29,%
08/15/26,,,100.00,%,,,87.53,%,,,72.10,%,,,63.72,%,,,54.74,%,,,45.05,%,,,30.95,%
09/15/26,,,100.00,%,,,83.35,%,,,67.82,%,,,59.40,%,,,50.40,%,,,40.78,%,,,26.76,%
10/15/26,,,96.90,%,,,79.20,%,,,63.60,%,,,55.17,%,,,46.19,%,,,36.67,%,,,22.72,%
11/15/26,,,92.85,%,,,75.06,%,,,59.44,%,,,51.03,%,,,42.10,%,,,32.71,%,,,18.87,%
12/15/26,,,88.76,%,,,70.94,%,,,55.34,%,,,46.98,%,,,38.14,%,,,28.88,%,,,15.22,%
01/15/27,,,84.64,%,,,66.83,%,,,51.32,%,,,43.03,%,,,34.30,%,,,25.18,%,,,11.69,%
02/15/27,,,80.49,%,,,62.75,%,,,47.36,%,,,39.17,%,,,30.59,%,,,21.63,%,,,8.28,%
03/15/27,,,76.41,%,,,58.77,%,,,43.52,%,,,35.45,%,,,27.02,%,,,18.20,%,,,4.99,%
04/15/27,,,73.05,%,,,55.41,%,,,40.18,%,,,32.12,%,,,23.72,%,,,14.96,%,,,1.84,%
05/15/27,,,69.66,%,,,52.06,%,,,36.88,%,,,28.86,%,,,20.51,%,,,11.84,%,,,0.00,%
06/15/27,,,66.25,%,,,48.72,%,,,33.63,%,,,25.67,%,,,17.38,%,,,8.82,%,,,0.00,%
07/15/27,,,62.80,%,,,45.40,%,,,30.44,%,,,22.55,%,,,14.36,%,,,5.91,%,,,0.00,%
08/15/27,,,59.33,%,,,42.09,%,,,27.29,%,,,19.50,%,,,11.42,%,,,3.11,%,,,0.00,%
09/15/27,,,55.83,%,,,38.80,%,,,24.20,%,,,16.53,%,,,8.58,%,,,0.41,%,,,0.00,%
10/15/27,,,52.30,%,,,35.51,%,,,21.16,%,,,13.63,%,,,5.83,%,,,0.00,%,,,0.00,%
11/15/27,,,48.74,%,,,32.25,%,,,18.17,%,,,10.80,%,,,3.18,%,,,0.00,%,,,0.00,%
12/15/27,,,45.15,%,,,28.99,%,,,15.23,%,,,8.04,%,,,0.62,%,,,0.00,%,,,0.00,%
01/15/28,,,41.53,%,,,25.76,%,,,12.35,%,,,5.37,%,,,0.00,%,,,0.00,%,,,0.00,%
02/15/28,,,38.02,%,,,22.64,%,,,9.59,%,,,2.80,%,,,0.00,%,,,0.00,%,,,0.00,%
03/15/28,,,34.62,%,,,19.64,%,,,6.95,%,,,0.35,%,,,0.00,%,,,0.00,%,,,0.00,%
04/15/28,,,31.69,%,,,17.03,%,,,4.61,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
05/15/28,,,28.73,%,,,14.42,%,,,2.31,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
06/15/28,,,25.75,%,,,11.83,%,,,0.06,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
07/15/28,,,22.74,%,,,9.25,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
08/15/28,,,19.70,%,,,6.69,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
09/15/28,,,16.64,%,,,4.13,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
10/15/28,,,13.56,%,,,1.59,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
11/15/28,,,10.44,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
12/15/28,,,7.30,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
01/15/29,,,4.14,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
02/15/29,,,0.95,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
03/15/29,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
