0,1,2,3,4,5,6,7,8,9,10,11,12
"You should consider carefully the risk factors beginning on page 9 in this prospectus. The notes represent obligations of the issuing entity only. The notes do not represent obligations of or interests in, and are not guaranteed by, Ally Auto Assets LLC, Ally Bank or any of their affiliates. Neither the notes nor the receivables are insured or guaranteed by any governmental entity.",,,,Underwriting Discount,,%,,%,,%,,%
"You should consider carefully the risk factors beginning on page 9 in this prospectus. The notes represent obligations of the issuing entity only. The notes do not represent obligations of or interests in, and are not guaranteed by, Ally Auto Assets LLC, Ally Bank or any of their affiliates. Neither the notes nor the receivables are insured or guaranteed by any governmental entity.",,,,Proceeds to the Depositor,,%,,%,,%,,%
"You should consider carefully the risk factors beginning on page 9 in this prospectus. The notes represent obligations of the issuing entity only. The notes do not represent obligations of or interests in, and are not guaranteed by, Ally Auto Assets LLC, Ally Bank or any of their affiliates. Neither the notes nor the receivables are insured or guaranteed by any governmental entity.",,,,,,,,,,,,
"You should consider carefully the risk factors beginning on page 9 in this prospectus. The notes represent obligations of the issuing entity only. The notes do not represent obligations of or interests in, and are not guaranteed by, Ally Auto Assets LLC, Ally Bank or any of their affiliates. Neither the notes nor the receivables are insured or guaranteed by any governmental entity.",,,,,,Class B Notes(1),,Class C Notes(1),,Class D Notes(1),,
"You should consider carefully the risk factors beginning on page 9 in this prospectus. The notes represent obligations of the issuing entity only. The notes do not represent obligations of or interests in, and are not guaranteed by, Ally Auto Assets LLC, Ally Bank or any of their affiliates. Neither the notes nor the receivables are insured or guaranteed by any governmental entity.",,,,Initial Principal Balance,,"$23,560,000",,"$19,640,000",,"$14,590,000",,
"You should consider carefully the risk factors beginning on page 9 in this prospectus. The notes represent obligations of the issuing entity only. The notes do not represent obligations of or interests in, and are not guaranteed by, Ally Auto Assets LLC, Ally Bank or any of their affiliates. Neither the notes nor the receivables are insured or guaranteed by any governmental entity.",,,,Offered Amount,,"$22,380,000",,"$18,650,000",,"$13,860,000",,
"You should consider carefully the risk factors beginning on page 9 in this prospectus. The notes represent obligations of the issuing entity only. The notes do not represent obligations of or interests in, and are not guaranteed by, Ally Auto Assets LLC, Ally Bank or any of their affiliates. Neither the notes nor the receivables are insured or guaranteed by any governmental entity.",,,,Interest Rate,,%,,%,,%,,
"You should consider carefully the risk factors beginning on page 9 in this prospectus. The notes represent obligations of the issuing entity only. The notes do not represent obligations of or interests in, and are not guaranteed by, Ally Auto Assets LLC, Ally Bank or any of their affiliates. Neither the notes nor the receivables are insured or guaranteed by any governmental entity.",,,,Initial Distribution Date,,"April 15, 2024",,"April 15, 2024",,"April 15, 2024",,
"You should consider carefully the risk factors beginning on page 9 in this prospectus. The notes represent obligations of the issuing entity only. The notes do not represent obligations of or interests in, and are not guaranteed by, Ally Auto Assets LLC, Ally Bank or any of their affiliates. Neither the notes nor the receivables are insured or guaranteed by any governmental entity.",,,,Final Scheduled Distribution Date,,"October 15, 2029",,"November 15, 2029",,"February 17, 2032",,
"You should consider carefully the risk factors beginning on page 9 in this prospectus. The notes represent obligations of the issuing entity only. The notes do not represent obligations of or interests in, and are not guaranteed by, Ally Auto Assets LLC, Ally Bank or any of their affiliates. Neither the notes nor the receivables are insured or guaranteed by any governmental entity.",,,,Distribution Frequency,,Monthly,,Monthly,,Monthly,,
"You should consider carefully the risk factors beginning on page 9 in this prospectus. The notes represent obligations of the issuing entity only. The notes do not represent obligations of or interests in, and are not guaranteed by, Ally Auto Assets LLC, Ally Bank or any of their affiliates. Neither the notes nor the receivables are insured or guaranteed by any governmental entity.",,,,Price to Public,,%,,%,,%,,
"You should consider carefully the risk factors beginning on page 9 in this prospectus. The notes represent obligations of the issuing entity only. The notes do not represent obligations of or interests in, and are not guaranteed by, Ally Auto Assets LLC, Ally Bank or any of their affiliates. Neither the notes nor the receivables are insured or guaranteed by any governmental entity.",,,,Underwriting Discount,,%,,%,,%,,
"You should consider carefully the risk factors beginning on page 9 in this prospectus. The notes represent obligations of the issuing entity only. The notes do not represent obligations of or interests in, and are not guaranteed by, Ally Auto Assets LLC, Ally Bank or any of their affiliates. Neither the notes nor the receivables are insured or guaranteed by any governmental entity.",,,,Proceeds to the Depositor,,%,,%,,%,,
"You should consider carefully the risk factors beginning on page 9 in this prospectus. The notes represent obligations of the issuing entity only. The notes do not represent obligations of or interests in, and are not guaranteed by, Ally Auto Assets LLC, Ally Bank or any of their affiliates. Neither the notes nor the receivables are insured or guaranteed by any governmental entity.",,,,"(1) Approximately 5% (by initial principal balance) of each of the Class A-1 Notes, the Class A-2 Notes, the Class A-3 Notes, the Class A-4 Notes, the Class B Notes, the Class C Notes and the Class D Notes will be retained by the depositor or another majority-owned affiliate of the sponsor. (2) The aggregate initial principal balance of the Class A-2 Notes and the Class A-3 Notes will be $730,000,000. The initial principal balances of the Class A-2 Notes and the Class A-3 Notes may change but will be determined on or prior to the day of pricing of those classes of notes. However, the initial principal balance of the Class A-2 Notes is expected to be within the range of $290,000,000  $390,000,000 and the initial principal balance of the Class A-3 Notes is expected to be within the range of $340,000,000  $440,000,000. The weighted average lives to call and weighted average lives to maturity of the Class A-2 Notes and the Class A-3 Notes are expected to be within the applicable ranges reflected in the applicable tables under the heading Weighted Average Life of the Offered Notes Percent of Initial Note Principal Balance Outstanding at Various ABS Percentages. The offered amount of each of the Class A-2 Notes and the Class A-3 Notes will be 95% of the related initial principal balance.","(1) Approximately 5% (by initial principal balance) of each of the Class A-1 Notes, the Class A-2 Notes, the Class A-3 Notes, the Class A-4 Notes, the Class B Notes, the Class C Notes and the Class D Notes will be retained by the depositor or another majority-owned affiliate of the sponsor. (2) The aggregate initial principal balance of the Class A-2 Notes and the Class A-3 Notes will be $730,000,000. The initial principal balances of the Class A-2 Notes and the Class A-3 Notes may change but will be determined on or prior to the day of pricing of those classes of notes. However, the initial principal balance of the Class A-2 Notes is expected to be within the range of $290,000,000  $390,000,000 and the initial principal balance of the Class A-3 Notes is expected to be within the range of $340,000,000  $440,000,000. The weighted average lives to call and weighted average lives to maturity of the Class A-2 Notes and the Class A-3 Notes are expected to be within the applicable ranges reflected in the applicable tables under the heading Weighted Average Life of the Offered Notes Percent of Initial Note Principal Balance Outstanding at Various ABS Percentages. The offered amount of each of the Class A-2 Notes and the Class A-3 Notes will be 95% of the related initial principal balance.","(1) Approximately 5% (by initial principal balance) of each of the Class A-1 Notes, the Class A-2 Notes, the Class A-3 Notes, the Class A-4 Notes, the Class B Notes, the Class C Notes and the Class D Notes will be retained by the depositor or another majority-owned affiliate of the sponsor. (2) The aggregate initial principal balance of the Class A-2 Notes and the Class A-3 Notes will be $730,000,000. The initial principal balances of the Class A-2 Notes and the Class A-3 Notes may change but will be determined on or prior to the day of pricing of those classes of notes. However, the initial principal balance of the Class A-2 Notes is expected to be within the range of $290,000,000  $390,000,000 and the initial principal balance of the Class A-3 Notes is expected to be within the range of $340,000,000  $440,000,000. The weighted average lives to call and weighted average lives to maturity of the Class A-2 Notes and the Class A-3 Notes are expected to be within the applicable ranges reflected in the applicable tables under the heading Weighted Average Life of the Offered Notes Percent of Initial Note Principal Balance Outstanding at Various ABS Percentages. The offered amount of each of the Class A-2 Notes and the Class A-3 Notes will be 95% of the related initial principal balance.","(1) Approximately 5% (by initial principal balance) of each of the Class A-1 Notes, the Class A-2 Notes, the Class A-3 Notes, the Class A-4 Notes, the Class B Notes, the Class C Notes and the Class D Notes will be retained by the depositor or another majority-owned affiliate of the sponsor. (2) The aggregate initial principal balance of the Class A-2 Notes and the Class A-3 Notes will be $730,000,000. The initial principal balances of the Class A-2 Notes and the Class A-3 Notes may change but will be determined on or prior to the day of pricing of those classes of notes. However, the initial principal balance of the Class A-2 Notes is expected to be within the range of $290,000,000  $390,000,000 and the initial principal balance of the Class A-3 Notes is expected to be within the range of $340,000,000  $440,000,000. The weighted average lives to call and weighted average lives to maturity of the Class A-2 Notes and the Class A-3 Notes are expected to be within the applicable ranges reflected in the applicable tables under the heading Weighted Average Life of the Offered Notes Percent of Initial Note Principal Balance Outstanding at Various ABS Percentages. The offered amount of each of the Class A-2 Notes and the Class A-3 Notes will be 95% of the related initial principal balance.","(1) Approximately 5% (by initial principal balance) of each of the Class A-1 Notes, the Class A-2 Notes, the Class A-3 Notes, the Class A-4 Notes, the Class B Notes, the Class C Notes and the Class D Notes will be retained by the depositor or another majority-owned affiliate of the sponsor. (2) The aggregate initial principal balance of the Class A-2 Notes and the Class A-3 Notes will be $730,000,000. The initial principal balances of the Class A-2 Notes and the Class A-3 Notes may change but will be determined on or prior to the day of pricing of those classes of notes. However, the initial principal balance of the Class A-2 Notes is expected to be within the range of $290,000,000  $390,000,000 and the initial principal balance of the Class A-3 Notes is expected to be within the range of $340,000,000  $440,000,000. The weighted average lives to call and weighted average lives to maturity of the Class A-2 Notes and the Class A-3 Notes are expected to be within the applicable ranges reflected in the applicable tables under the heading Weighted Average Life of the Offered Notes Percent of Initial Note Principal Balance Outstanding at Various ABS Percentages. The offered amount of each of the Class A-2 Notes and the Class A-3 Notes will be 95% of the related initial principal balance.","(1) Approximately 5% (by initial principal balance) of each of the Class A-1 Notes, the Class A-2 Notes, the Class A-3 Notes, the Class A-4 Notes, the Class B Notes, the Class C Notes and the Class D Notes will be retained by the depositor or another majority-owned affiliate of the sponsor. (2) The aggregate initial principal balance of the Class A-2 Notes and the Class A-3 Notes will be $730,000,000. The initial principal balances of the Class A-2 Notes and the Class A-3 Notes may change but will be determined on or prior to the day of pricing of those classes of notes. However, the initial principal balance of the Class A-2 Notes is expected to be within the range of $290,000,000  $390,000,000 and the initial principal balance of the Class A-3 Notes is expected to be within the range of $340,000,000  $440,000,000. The weighted average lives to call and weighted average lives to maturity of the Class A-2 Notes and the Class A-3 Notes are expected to be within the applicable ranges reflected in the applicable tables under the heading Weighted Average Life of the Offered Notes Percent of Initial Note Principal Balance Outstanding at Various ABS Percentages. The offered amount of each of the Class A-2 Notes and the Class A-3 Notes will be 95% of the related initial principal balance.","(1) Approximately 5% (by initial principal balance) of each of the Class A-1 Notes, the Class A-2 Notes, the Class A-3 Notes, the Class A-4 Notes, the Class B Notes, the Class C Notes and the Class D Notes will be retained by the depositor or another majority-owned affiliate of the sponsor. (2) The aggregate initial principal balance of the Class A-2 Notes and the Class A-3 Notes will be $730,000,000. The initial principal balances of the Class A-2 Notes and the Class A-3 Notes may change but will be determined on or prior to the day of pricing of those classes of notes. However, the initial principal balance of the Class A-2 Notes is expected to be within the range of $290,000,000  $390,000,000 and the initial principal balance of the Class A-3 Notes is expected to be within the range of $340,000,000  $440,000,000. The weighted average lives to call and weighted average lives to maturity of the Class A-2 Notes and the Class A-3 Notes are expected to be within the applicable ranges reflected in the applicable tables under the heading Weighted Average Life of the Offered Notes Percent of Initial Note Principal Balance Outstanding at Various ABS Percentages. The offered amount of each of the Class A-2 Notes and the Class A-3 Notes will be 95% of the related initial principal balance.","(1) Approximately 5% (by initial principal balance) of each of the Class A-1 Notes, the Class A-2 Notes, the Class A-3 Notes, the Class A-4 Notes, the Class B Notes, the Class C Notes and the Class D Notes will be retained by the depositor or another majority-owned affiliate of the sponsor. (2) The aggregate initial principal balance of the Class A-2 Notes and the Class A-3 Notes will be $730,000,000. The initial principal balances of the Class A-2 Notes and the Class A-3 Notes may change but will be determined on or prior to the day of pricing of those classes of notes. However, the initial principal balance of the Class A-2 Notes is expected to be within the range of $290,000,000  $390,000,000 and the initial principal balance of the Class A-3 Notes is expected to be within the range of $340,000,000  $440,000,000. The weighted average lives to call and weighted average lives to maturity of the Class A-2 Notes and the Class A-3 Notes are expected to be within the applicable ranges reflected in the applicable tables under the heading Weighted Average Life of the Offered Notes Percent of Initial Note Principal Balance Outstanding at Various ABS Percentages. The offered amount of each of the Class A-2 Notes and the Class A-3 Notes will be 95% of the related initial principal balance.","(1) Approximately 5% (by initial principal balance) of each of the Class A-1 Notes, the Class A-2 Notes, the Class A-3 Notes, the Class A-4 Notes, the Class B Notes, the Class C Notes and the Class D Notes will be retained by the depositor or another majority-owned affiliate of the sponsor. (2) The aggregate initial principal balance of the Class A-2 Notes and the Class A-3 Notes will be $730,000,000. The initial principal balances of the Class A-2 Notes and the Class A-3 Notes may change but will be determined on or prior to the day of pricing of those classes of notes. However, the initial principal balance of the Class A-2 Notes is expected to be within the range of $290,000,000  $390,000,000 and the initial principal balance of the Class A-3 Notes is expected to be within the range of $340,000,000  $440,000,000. The weighted average lives to call and weighted average lives to maturity of the Class A-2 Notes and the Class A-3 Notes are expected to be within the applicable ranges reflected in the applicable tables under the heading Weighted Average Life of the Offered Notes Percent of Initial Note Principal Balance Outstanding at Various ABS Percentages. The offered amount of each of the Class A-2 Notes and the Class A-3 Notes will be 95% of the related initial principal balance."
,,,,"The interest rate for each class of notes will be a fixed rate. The aggregate principal amount of the notes being offered under this prospectus is $1,061,090,000. The primary assets of the issuing entity will be a pool of fixed rate retail installment sale contracts used to finance the purchase of new and used cars and light trucks.","The interest rate for each class of notes will be a fixed rate. The aggregate principal amount of the notes being offered under this prospectus is $1,061,090,000. The primary assets of the issuing entity will be a pool of fixed rate retail installment sale contracts used to finance the purchase of new and used cars and light trucks.","The interest rate for each class of notes will be a fixed rate. The aggregate principal amount of the notes being offered under this prospectus is $1,061,090,000. The primary assets of the issuing entity will be a pool of fixed rate retail installment sale contracts used to finance the purchase of new and used cars and light trucks.","The interest rate for each class of notes will be a fixed rate. The aggregate principal amount of the notes being offered under this prospectus is $1,061,090,000. The primary assets of the issuing entity will be a pool of fixed rate retail installment sale contracts used to finance the purchase of new and used cars and light trucks.","The interest rate for each class of notes will be a fixed rate. The aggregate principal amount of the notes being offered under this prospectus is $1,061,090,000. The primary assets of the issuing entity will be a pool of fixed rate retail installment sale contracts used to finance the purchase of new and used cars and light trucks.","The interest rate for each class of notes will be a fixed rate. The aggregate principal amount of the notes being offered under this prospectus is $1,061,090,000. The primary assets of the issuing entity will be a pool of fixed rate retail installment sale contracts used to finance the purchase of new and used cars and light trucks.","The interest rate for each class of notes will be a fixed rate. The aggregate principal amount of the notes being offered under this prospectus is $1,061,090,000. The primary assets of the issuing entity will be a pool of fixed rate retail installment sale contracts used to finance the purchase of new and used cars and light trucks.","The interest rate for each class of notes will be a fixed rate. The aggregate principal amount of the notes being offered under this prospectus is $1,061,090,000. The primary assets of the issuing entity will be a pool of fixed rate retail installment sale contracts used to finance the purchase of new and used cars and light trucks.","The interest rate for each class of notes will be a fixed rate. The aggregate principal amount of the notes being offered under this prospectus is $1,061,090,000. The primary assets of the issuing entity will be a pool of fixed rate retail installment sale contracts used to finance the purchase of new and used cars and light trucks."
