0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
04/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,97.36,%,,,86.72,%,,,74.94,%,,,55.50,%
05/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,91.40,%,,,80.57,%,,,68.59,%,,,49.10,%
06/15/27,,,100.00,%,,,100.00,%,,,95.67,%,,,85.55,%,,,74.56,%,,,62.43,%,,,42.91,%
07/15/27,,,100.00,%,,,100.00,%,,,90.07,%,,,79.82,%,,,68.70,%,,,56.49,%,,,36.94,%
08/15/27,,,100.00,%,,,100.00,%,,,84.55,%,,,74.20,%,,,63.00,%,,,50.74,%,,,31.20,%
09/15/27,,,100.00,%,,,98.00,%,,,79.11,%,,,68.70,%,,,57.45,%,,,45.19,%,,,25.67,%
10/15/27,,,100.00,%,,,92.74,%,,,73.75,%,,,63.31,%,,,52.06,%,,,39.84,%,,,20.43,%
11/15/27,,,100.00,%,,,87.50,%,,,68.47,%,,,58.04,%,,,46.83,%,,,34.70,%,,,15.44,%
12/15/27,,,100.00,%,,,82.29,%,,,63.28,%,,,52.89,%,,,41.76,%,,,29.78,%,,,10.66,%
01/15/28,,,98.26,%,,,77.10,%,,,58.17,%,,,47.86,%,,,36.85,%,,,25.05,%,,,6.08,%
02/15/28,,,93.03,%,,,71.95,%,,,53.17,%,,,42.97,%,,,32.12,%,,,20.51,%,,,1.70,%
03/15/28,,,87.93,%,,,66.96,%,,,48.34,%,,,38.27,%,,,27.57,%,,,16.16,%,,,0.00,%
04/15/28,,,83.15,%,,,62.29,%,,,43.81,%,,,33.83,%,,,23.25,%,,,11.99,%,,,0.00,%
05/15/28,,,78.79,%,,,58.01,%,,,39.62,%,,,29.71,%,,,19.21,%,,,8.05,%,,,0.00,%
06/15/28,,,74.40,%,,,53.74,%,,,35.51,%,,,25.68,%,,,15.29,%,,,4.26,%,,,0.00,%
07/15/28,,,69.97,%,,,49.50,%,,,31.46,%,,,21.75,%,,,11.50,%,,,0.63,%,,,0.00,%
08/15/28,,,65.51,%,,,45.27,%,,,27.48,%,,,17.92,%,,,7.84,%,,,0.00,%,,,0.00,%
09/15/28,,,61.01,%,,,41.06,%,,,23.56,%,,,14.18,%,,,4.30,%,,,0.00,%,,,0.00,%
10/15/28,,,56.47,%,,,36.88,%,,,19.72,%,,,10.55,%,,,0.90,%,,,0.00,%,,,0.00,%
11/15/28,,,51.89,%,,,32.71,%,,,15.95,%,,,7.01,%,,,0.00,%,,,0.00,%,,,0.00,%
12/15/28,,,47.28,%,,,28.56,%,,,12.26,%,,,3.58,%,,,0.00,%,,,0.00,%,,,0.00,%
01/15/29,,,42.63,%,,,24.43,%,,,8.63,%,,,0.25,%,,,0.00,%,,,0.00,%,,,0.00,%
02/15/29,,,37.94,%,,,20.32,%,,,5.09,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
03/15/29,,,33.22,%,,,16.23,%,,,1.61,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
04/15/29,,,28.46,%,,,12.17,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
05/15/29,,,24.03,%,,,8.40,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
06/15/29,,,20.64,%,,,5.46,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
07/15/29,,,17.23,%,,,2.53,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
08/15/29,,,13.79,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
09/15/29,,,10.33,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
10/15/29,,,6.83,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
11/15/29,,,3.31,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
12/15/29,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
Weighted Average Life (Years) to Call,,,3.17,,,,2.81,,,,2.48,,,,2.30,,,,2.12,,,,1.93,,,,1.65,
Weighted Average Life (Years) to Maturity,,,3.17,,,,2.81,,,,2.48,,,,2.30,,,,2.12,,,,1.93,,,,1.65,
