0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
09/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
10/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
11/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
12/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
01/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
02/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
03/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
04/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
05/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
06/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
07/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
08/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
09/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
10/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
11/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
12/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
01/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
02/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
03/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
04/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
05/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
06/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
07/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,96.67,%
08/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,57.14,%
09/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,20.07,%
10/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,0.00,%
11/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,0.00,%
12/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,0.00,%
01/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,0.00,%
02/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,77.65,%,,,0.00,%
03/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,47.36,%,,,0.00,%
04/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,19.26,%,,,0.00,%
05/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,0.00,%,,,0.00,%
06/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,79.37,%,,,0.00,%,,,0.00,%
07/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,50.84,%,,,0.00,%,,,0.00,%
08/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,24.18,%,,,0.00,%,,,0.00,%
09/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,84.94,%,,,0.00,%,,,0.00,%,,,0.00,%
10/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,55.96,%,,,0.00,%,,,0.00,%,,,0.00,%
11/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,33.13,%,,,0.00,%,,,0.00,%,,,0.00,%
12/15/28,,,100.00,%,,,100.00,%,,,77.52,%,,,11.29,%,,,0.00,%,,,0.00,%,,,0.00,%
01/15/29,,,100.00,%,,,100.00,%,,,51.34,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
