0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
04/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
05/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
06/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
07/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
08/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
09/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
10/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
11/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
12/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
01/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
02/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
03/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,90.48,%
04/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,76.06,%
05/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,63.20,%
06/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,50.88,%
07/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,39.05,%
08/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,88.85,%,,,27.74,%
09/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,75.84,%,,,16.94,%
10/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,63.48,%,,,6.65,%
11/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,90.66,%,,,51.77,%,,,0.00,%
12/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,78.31,%,,,40.73,%,,,0.00,%
01/15/29,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,66.50,%,,,30.36,%,,,0.00,%
02/15/29,,,100.00,%,,,100.00,%,,,100.00,%,,,88.29,%,,,55.22,%,,,20.68,%,,,0.00,%
03/15/29,,,100.00,%,,,100.00,%,,,100.00,%,,,76.02,%,,,44.50,%,,,11.76,%,,,0.00,%
04/15/29,,,100.00,%,,,100.00,%,,,93.00,%,,,64.17,%,,,34.32,%,,,3.48,%,,,0.00,%
05/15/29,,,100.00,%,,,100.00,%,,,80.64,%,,,53.22,%,,,24.91,%,,,0.00,%,,,0.00,%
06/15/29,,,100.00,%,,,100.00,%,,,70.60,%,,,44.01,%,,,16.58,%,,,0.00,%,,,0.00,%
07/15/29,,,100.00,%,,,100.00,%,,,60.76,%,,,35.08,%,,,8.61,%,,,0.00,%,,,0.00,%
08/15/29,,,100.00,%,,,98.49,%,,,51.14,%,,,26.44,%,,,1.01,%,,,0.00,%,,,0.00,%
09/15/29,,,100.00,%,,,87.09,%,,,41.72,%,,,18.09,%,,,0.00,%,,,0.00,%,,,0.00,%
10/15/29,,,100.00,%,,,75.75,%,,,32.51,%,,,10.02,%,,,0.00,%,,,0.00,%,,,0.00,%
11/15/29,,,100.00,%,,,64.47,%,,,23.51,%,,,2.25,%,,,0.00,%,,,0.00,%,,,0.00,%
12/15/29,,,99.05,%,,,53.26,%,,,14.73,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
01/15/30,,,84.96,%,,,42.11,%,,,6.17,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
02/15/30,,,70.91,%,,,31.13,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
03/15/30,,,60.95,%,,,23.18,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
04/15/30,,,51.93,%,,,16.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
05/15/30,,,43.21,%,,,9.14,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
06/15/30,,,34.44,%,,,2.31,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
07/15/30,,,25.59,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
08/15/30,,,16.67,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
